# Creating_software: MTpy v2, error: geometric_mean, error_value: 0.05, data_rotation: 0.0 deg clockwise, model_epsg:32612
# Period(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error
> Full_Impedance
> exp(+i\omega t)
> [mV/km]/[nT]
> 0
>  44.595742 -110.625754   -3269.00
> 10 45
3.59381e-02  YNP01S   44.743 -111.261   15750.000  -49000.000    2017.630 ZYX -2.869770e+02 -2.113605e+02  1.890195e-01
3.59381e-02  YNP01S   44.743 -111.261   15750.000  -49000.000    2017.630 ZYY -5.828873e+01 -3.932902e+01  1.890195e-01
1.29155e-01  YNP01S   44.743 -111.261   15750.000  -49000.000    2017.630 ZXX -8.316700e+01 -7.180441e+01  3.259502e-01
1.29155e-01  YNP01S   44.743 -111.261   15750.000  -49000.000    2017.630 ZXY  8.831390e+01  8.902035e+01  3.259502e-01
1.29155e-01  YNP01S   44.743 -111.261   15750.000  -49000.000    2017.630 ZYX -1.441251e+02 -1.112597e+02  3.259502e-01
1.29155e-01  YNP01S   44.743 -111.261   15750.000  -49000.000    2017.630 ZYY -3.329919e+01 -2.243480e+01  3.259502e-01
4.64159e-01  YNP01S   44.743 -111.261   15750.000  -49000.000    2017.630 ZXX -6.762288e+01 -4.135514e+01  9.109472e-02
4.64159e-01  YNP01S   44.743 -111.261   15750.000  -49000.000    2017.630 ZXY  5.442636e+01  4.112845e+01  9.109472e-02
4.64159e-01  YNP01S   44.743 -111.261   15750.000  -49000.000    2017.630 ZYX -1.168593e+02 -6.587485e+01  9.109472e-02
4.64159e-01  YNP01S   44.743 -111.261   15750.000  -49000.000    2017.630 ZYY -1.143500e+01 -1.374438e+01  9.109472e-02
1.66810e+00  YNP01S   44.743 -111.261   15750.000  -49000.000    2017.630 ZXX -4.112746e+01 -3.541574e+01  1.565547e-01
1.66810e+00  YNP01S   44.743 -111.261   15750.000  -49000.000    2017.630 ZXY  2.921287e+01  2.969081e+01  1.565547e-01
1.66810e+00  YNP01S   44.743 -111.261   15750.000  -49000.000    2017.630 ZYX -7.244380e+01 -5.731870e+01  1.565547e-01
1.66810e+00  YNP01S   44.743 -111.261   15750.000  -49000.000    2017.630 ZYY -1.227960e+01 -7.118086e+00  1.565547e-01
5.99484e+00  YNP01S   44.743 -111.261   15750.000  -49000.000    2017.630 ZXX -1.711409e+01 -1.384664e+01  3.000844e-01
5.99484e+00  YNP01S   44.743 -111.261   15750.000  -49000.000    2017.630 ZXY  1.261058e+01  1.672457e+01  3.000844e-01
5.99484e+00  YNP01S   44.743 -111.261   15750.000  -49000.000    2017.630 ZYX -2.896705e+01 -3.557582e+01  3.000844e-01
5.99484e+00  YNP01S   44.743 -111.261   15750.000  -49000.000    2017.630 ZYY -7.797412e+00 -3.451492e+00  3.000844e-01
2.15443e+01  YNP01S   44.743 -111.261   15750.000  -49000.000    2017.630 ZXX -4.749378e+00 -1.205659e+01  5.000000e-02
2.15443e+01  YNP01S   44.743 -111.261   15750.000  -49000.000    2017.630 ZXY  2.517487e+00  7.122367e+00  5.000000e-02
2.15443e+01  YNP01S   44.743 -111.261   15750.000  -49000.000    2017.630 ZYX -1.038168e+01 -2.028772e+01  5.000000e-02
2.15443e+01  YNP01S   44.743 -111.261   15750.000  -49000.000    2017.630 ZYY -2.081599e+00 -2.579904e+00  5.000000e-02
7.74264e+01  YNP01S   44.743 -111.261   15750.000  -49000.000    2017.630 ZXX -1.251324e+00 -4.115207e+00  5.000000e-02
7.74264e+01  YNP01S   44.743 -111.261   15750.000  -49000.000    2017.630 ZXY  8.063824e-01  2.441005e+00  5.000000e-02
7.74264e+01  YNP01S   44.743 -111.261   15750.000  -49000.000    2017.630 ZYX -2.936832e+00 -7.613008e+00  5.000000e-02
7.74264e+01  YNP01S   44.743 -111.261   15750.000  -49000.000    2017.630 ZYY -1.197792e+00 -1.210463e+00  5.000000e-02
2.78256e+02  YNP01S   44.743 -111.261   15750.000  -49000.000    2017.630 ZXX -4.874565e-01 -1.192416e+00  5.000000e-02
2.78256e+02  YNP01S   44.743 -111.261   15750.000  -49000.000    2017.630 ZXY  5.449331e-01  7.216402e-01  5.000000e-02
2.78256e+02  YNP01S   44.743 -111.261   15750.000  -49000.000    2017.630 ZYX -1.357085e+00 -2.519445e+00  5.000000e-02
2.78256e+02  YNP01S   44.743 -111.261   15750.000  -49000.000    2017.630 ZYY -6.102112e-01 -4.866925e-01  5.000000e-02
1.00000e+03  YNP01S   44.743 -111.261   15750.000  -49000.000    2017.630 ZXX -1.757957e+00 -3.357844e-01  5.000000e-02
